LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-83.9374147,42.0038135,510,E CHICAGO BLVD,,,,,,,ec33b3a4880bebbf
-83.9377788,42.0038078,506,E CHICAGO BLVD,,,,,,,250e51e7f7902cc7
-83.9463078,41.9980764,508,S PEARL ST,,,,,,,c5be5a9493177355
-83.941418,42.0021736,210,S ONEIDA ST,,,,,,,f5b2140ae939e60f
-83.9502856,42.0011002,402,W KILBUCK ST,,,,,,,1a02658303451519
-83.9381468,42.0039094,502,E CHICAGO BLVD,,,,,,,bd6e394c5fe37292
-83.9505235,42.0010797,404,W KILBUCK ST,,,,,,,bf77f77dbc3ccdea
-83.94549,42.0021933,200,S EVANS ST,,,,,,,7b2e97aecee8ed02
-83.9551975,41.9980217,503,ADRIAN ST,,,,,,,0c58ea7d329ece42
-83.9652014,42.0040514,203,S OCCIDENTAL RD,,,,,,,569aa1d3170c7a7f
-83.9406713,42.0021265,209,S MAUMEE ST,,,,,,,387411372a6ac475
-83.9387518,42.0038566,416,E CHICAGO BLVD,,,,,,,54c0ce924907d76a
-83.9507222,42.0009857,406,W KILBUCK ST,,,,,,,e2aab9813be3a07e
-83.9539162,41.99795,502,ADRIAN ST,,,,,,,36e7d8d45bd50db9
-83.9560805,42.003687,706,W CHICAGO BLVD,,,,,,,8c6fba966fad50d6
-83.9577236,42.0021245,206,PARK ST,,,,,,,92de0b694083c313
-83.9396805,42.0033319,110,S MAUMEE ST,,,,,,,e397142b87379135
-83.9455491,41.9979305,511,S EVANS ST,,,,,,,6ccd11a6cb239f89
-83.9509956,42.0009403,408,W KILBUCK ST,,,,,,,b9c285ea52b85230
-83.9395001,42.0021106,210,S MAUMEE ST,,,,,,,61bcda44902fc338
-83.9656104,42.0039381,1300,SOUTHWESTERN DR,,,,,,,41b87db34355ed00
-83.926009,41.9962172,740,ROGERS HWY,,,,,,,190356cd3e3a6b77
-83.9513888,42.0009509,414,W KILBUCK ST,,,,,,,173542950fb7d955
-83.9597873,42.0022001,209,MAPLE ST,,,,,,,9add3394c9ae575d
-83.939421,42.0039093,406,E CHICAGO BLVD,,,,,,,346634095984133a
-83.964909,41.9979917,513,S OCCIDENTAL RD,,,,,,,db522c8994471269
-83.9627657,42.0010838,1104,WILLOW ST,,,,,,,d30505e4bca20cd9
-83.9658864,42.0039311,1304,SOUTHWESTERN DR,,,,,,,4ff726ac7cda56ec
-83.9585201,42.0021593,207,PARK ST,,,,,,,b7501384d66c4452
-83.9397853,42.0039018,402,E CHICAGO BLVD,,,,,,,5adb715eebf619fe
-83.9607946,42.0010831,213,PINE ST,,,,,,,33025206dd387ecd
-83.9628676,41.9979484,511,CAIRNS ST,,,,,,,40ffb7747e5d16fe
-83.9627733,42.0021834,1109,WILLOW CT,,,,,,,ca8a0ae3eb1d120d
-83.9517316,42.0009437,500,W KILBUCK ST,,,,,,,7fa9569c6bc9334b
-83.9463015,41.9979169,510,S PEARL ST,,,,,,,abbef42398d9b08e
-83.9407231,42.003761,320,E CHICAGO BLVD,,,,,,,59f80ee58ec83185
-83.9431305,42.0021458,210,S OTTAWA ST,,,,,,,45e0242e4919a881
-83.9519531,42.0009643,502,W KILBUCK ST,,,,,,,f142a569638cde11
-83.9558571,41.9979037,506,ORCHARD LANE,,,,,,,dd2ae761bd930d9d
-83.9411974,42.0037337,312,E CHICAGO BLVD,,,,,,,271de0c5c005a853
-83.9522281,42.000959,506,W KILBUCK ST,,,,,,,b38c002136bbdead
-83.9590564,42.0021984,208,MAPLE ST,,,,,,,bff0438c3a6c0a15
-83.9611607,41.9979268,510,CAIRNS ST,,,,,,,d7d646030e5f4e7a
-83.9413794,42.0037299,306,E CHICAGO BLVD,,,,,,,a829b799fdd02a75
-83.9632511,42.0021722,1111,WILLOW CT,,,,,,,ecacf063ad88cf94
-83.9470716,41.9979016,515,S PEARL ST,,,,,,,c7f31371ed59a99b
-83.9387252,42.0010108,311,S WYANDOTTE ST,,,,,,,e21cd3ff8a334665
-83.9525924,42.0009537,510,W KILBUCK ST,,,,,,,fdb01831ddf96a59
-83.9637733,42.0020981,1203,WILLOW ST,,,,,,,40fdbbfbce6df360
-83.9415832,42.003808,304,E CHICAGO BLVD,,,,,,,dc4ed070e0edf777
-83.9638977,41.9979315,510,S OCCIDENTAL RD,,,,,,,f35f1e467d26eeef
-83.9390691,42.0010035,407,E CUMMINS ST,,,,,,,ce3fd38320a49ce0
-83.956787,41.9978838,507,ORCHARD LANE,,,,,,,619e2f27edc77fc8
-83.9417653,42.0038043,302,E CHICAGO BLVD,,,,,,,3206cd3f41083628
-83.9520733,42.0021165,205,S VAN BUREN ST,,,,,,,ea22e64722d46f01
-83.9528002,42.0007135,509,W CUMMINS ST,,,,,,,d6431b822d8fe877
-83.9531222,42.0009449,514,W KILBUCK ST,,,,,,,8add8f56b57c7f94
-83.947649,41.9978844,100,HIAWATHA ST,,,,,,,ca103783c106e3ed
-83.944199,42.0018977,,E KILBUCK ST & S OTTAWA,,,,,,,ac7ce16ae8bd2cb8
-83.9422664,42.0037025,224,E CHICAGO BLVD,,,,,,,181a53658649d1ca
-83.9661797,41.9978251,515,TILTON DR,,,,,,,685578c15fc99da2
-83.9591585,42.0038883,108,MAPLE ST,,,,,,,b5eacdd22f5076b2
-83.9640793,42.002117,1205,WILLOW ST,,,,,,,f9bddd728e6315d8
-83.9666587,41.9978662,1402,SAUK TRAIL,,,,,,,ef154d961556be7b
-83.9533751,42.0009386,516,W KILBUCK ST,,,,,,,c49527639f8c98b3
-83.9426306,42.0036949,220,E CHICAGO BLVD,,,,,,,eef4d4673a9b76a5
-83.9429126,42.0036109,216,E CHICAGO BLVD,,,,,,,7e81a5fff879affe
-83.9536741,42.0009351,602,W KILBUCK ST,,,,,,,67874e581d1580b3
-83.9537754,42.0021711,205,S DEMOCRATIC ST,,,,,,,d1cfc38cf05c87d9
-83.9671732,41.9978553,1406,SAUK TRAIL,,,,,,,08eb287adca0133a
-83.9586233,42.0038698,109,PARK ST,,,,,,,72d8c0e1a1dddd1c
-83.9539638,42.0009283,606,W KILBUCK ST,,,,,,,164deae3b4cd945a
-83.9654458,41.9978374,516,TILTON DR,,,,,,,5c227cf6a3cda25d
-83.9431526,42.003687,214,E CHICAGO BLVD,,,,,,,d17f701442e55733
-83.9542687,42.0009248,610,W KILBUCK ST,,,,,,,1e75812273990ff7
-83.9644138,42.0021232,1207,WILLOW ST,,,,,,,308914f7fddd4eee
-83.9433443,42.0037988,208,E CHICAGO BLVD,,,,,,,3da9fc7fcb67434c
-83.9676827,41.9977015,1501,WESTHAVEN BLVD,,,,,,,50f6d642546c04ac
-83.9434179,42.0037959,206,E CHICAGO BLVD,,,,,,,ba67e205d806ebdb
-83.9505549,42.0021032,207,S UNION ST,,,,,,,360e9fbda8b878e1
-83.960178,42.0010617,214,PINE ST,,,,,,,ea113071143ed5fb
-83.9682025,41.9978341,1414,SAUK TRAIL,,,,,,,3804cfa551ac8504
-83.9546022,42.001056,616,W KILBUCK ST,,,,,,,10527d1611363284
-83.9531652,42.0020855,206,S DEMOCRATIC ST,,,,,,,dc3e652d3fbed0f7
-83.9438789,42.0038125,160,E CHICAGO BLVD,,,,,,,bc0cd5c40054b0c1
-83.9551902,41.9978157,505,ADRIAN ST,,,,,,,edf2db146257874a
-83.9624473,42.0010227,1102,WILLOW ST,,,,,,,212923104829d19c
-83.9371278,42.0010016,501,E CUMMINS ST,,,,,,,0397c91131551d56
-83.9686531,41.9978247,1416,SAUK TRAIL,,,,,,,9b01906acfb75601
-83.9423973,42.0020251,211,S ONEIDA ST,,,,,,,584274c313b14ba2
-83.9435055,42.0038085,202,E CHICAGO BLVD,,,,,,,7800833c06975549
-83.937463,42.0010351,501,E CUMMINS ST,,,,,,,4f6049c2a52105c3
-83.9690395,41.9978166,1418,SAUK TRAIL,,,,,,,d94d3b6d708f91e8
-83.961463,42.0039124,100,CAIRNS ST,,,,,,,dab01e7dfb5db073
-83.9625251,42.0019609,1107,WILLOW CT,,,,,,,0363c4b74f902464
-83.939546,42.0009589,308,S MAUMEE ST,,,,,,,ed6b0c2092edf263
-83.9439941,42.0038104,154,E CHICAGO BLVD,,,,,,,97aa39f3854e92dd
-83.9360078,42.001893,604,E POTTAWATAMIE ST,,,,,,,51f26719caec16d5
-83.957661,42.0009586,234,PARK ST,,,,,,,df6cb9efcdc0f5a0
-83.9442284,42.0038052,140,E CHICAGO BLVD,,,,,,,0ac81ddb2650bfff
-83.9694258,41.9978086,1420,SAUK TRAIL,,,,,,,b0ee6d2ad095b900
-83.9613656,42.0021224,204,CAIRNS ST,,,,,,,af0c8868baa2c957
-83.9447457,42.0009676,306,S EVANS ST,,,,,,,d15d6982c07b2889
-83.9597228,42.0010235,233,MAPLE ST,,,,,,,793f0fdd7878fbe5
-83.9442837,42.0038041,138,E CHICAGO BLVD,,,,,,,a96c13d7694a1879
-83.9634561,42.0019574,1201,WILLOW ST,,,,,,,4dd3f1456bf5c86e
-83.9472238,42.0009709,307,S PEARL ST,,,,,,,62e4174d609ac00f
-83.9443416,42.0038015,134,E CHICAGO BLVD,,,,,,,417e2c3c87046d31
-83.9704291,41.9976524,500,PEQUOT WAY BLK,,,,,,,eeb19e509fffda10
-83.9496826,42.0020669,208,S UNION ST,,,,,,,8abbfda1162756c5
-83.9444281,42.0038018,128,E CHICAGO BLVD,,,,,,,1720c1d83dcb2494
-83.9482587,42.0009388,216,W KILBUCK ST,,,,,,,21e8fd08797a9d5a
-83.9698167,41.9978007,1422,SAUK TRAIL,,,,,,,9c5e7e87f2c61d19
-83.9445136,42.0037993,124,E CHICAGO BLVD,,,,,,,ca6fc5c9c404665f
-83.9482672,42.0020884,208,S MAIDEN LANE,,,,,,,b9123e8913392023
-83.9445734,42.0037966,122,E CHICAGO BLVD,,,,,,,3e5465252474a8c0
-83.9432519,42.0009097,306,S OTTAWA ST,,,,,,,74e12d99d0b0fb17
-83.9446471,42.0037974,120,E CHICAGO BLVD,,,,,,,007a14d73db7829c
-83.964901,41.9977997,515,S OCCIDENTAL RD,,,,,,,47060b9b45478828
-83.9620676,42.0020761,205,CAIRNS ST,,,,,,,9cde14e0e8b8b423
-83.9373739,42.0009231,501,E CUMMINS ST,,,,,,,9f1d5db96ddaa9d2
-83.9447334,42.0037936,116,E CHICAGO BLVD,,,,,,,b5a57f8785ef79a7
-83.94482,42.0037937,112,E CHICAGO BLVD,,,,,,,733ee6e8206dbf74
-83.9628599,41.997707,601,CAIRNS ST,,,,,,,691ebe90ab58b66e
-83.9261701,42.0003604,1088,E CHICAGO BLVD,,,,,,,2a9decf3e6dc2313
-83.9454837,42.0020332,209,S EVANS ST,,,,,,,fc463a50daaad1f4
-83.9448935,42.0037899,110,E CHICAGO BLVD,,,,,,,28dd25fa1eb6a25d
-83.9611513,41.9976964,600,CAIRNS ST,,,,,,,71866d153fc9346f
-83.9454567,42.0008735,307,S EVANS ST,,,,,,,f153ff96d8017b82
-83.9608982,42.0020447,205,PINE ST,,,,,,,fd9739c9ad5a1122
-83.9638891,41.9976901,600,S OCCIDENTAL RD,,,,,,,55aae4825d356bef
-83.9554103,42.0036253,704,W CHICAGO BLVD,,,,,,,44155ea533a15bab
-83.9463219,42.0009229,300,S PEARL ST BLK,,,,,,,1e0e8fe35f5e49a0
-83.9602356,42.0020117,206,PINE ST,,,,,,,a123e3b602e3ec48
-83.9449598,42.0037911,108,E CHICAGO BLVD,,,,,,,562c404149a22a61
-83.9391103,41.9975518,426,S MAUMEE ST,,,,,,,ef20e14c5c6a9cbf
-83.9497263,42.000946,304,S UNION ST,,,,,,,cdee199d0c028aa7
-83.9473326,42.0019991,209,S PEARL ST,,,,,,,3ef2dab7912bc347
-83.9450417,42.0037882,102,E CHICAGO BLVD,,,,,,,71d2083661e23772
-83.948775,42.0008871,307,S MAIDEN LANE,,,,,,,f0db621d52798ae1
-83.9558483,41.9976295,600,ORCHARD LANE,,,,,,,506bdc8aaefa909f
-83.9454022,42.0037969,102,W CHICAGO BLVD,,,,,,,faf4cc3fd616faf0
-83.9453731,41.9975715,601,S EVANS ST,,,,,,,64cb410ab6b7ad49
-83.9439045,42.0008068,307,S OTTAWA ST,,,,,,,b69d5aa50a156949
-83.9460554,42.0018071,109,W KILBUCK ST,,,,,,,de992bc91f67d039
-83.9610081,42.0038649,103,PINE ST,,,,,,,5d1deca2ab933459
-83.9567759,41.9976095,601,ORCHARD LANE,,,,,,,d7bdc229174abc11
-83.9404092,42.0008703,311,S MAUMEE ST,,,,,,,e5a312582b7a1128
-83.9547279,42.0020276,208,ADRIAN ST,,,,,,,8a048efb509859e2
-83.9455291,42.0037939,108,W CHICAGO BLVD 101,,,,,,,e4f628626e745ff6
-83.9457515,41.997511,106,HIAWATHA ST,,,,,,,5ec8e3f1ebad7217
-83.9618426,42.0008608,1008,WILLOW ST,,,,,,,655b7ab3a17d5585
-83.9412238,42.0018607,307,E KILBUCK ST,,,,,,,8026f1d5d614d328
-83.9456726,42.0037907,110,W CHICAGO BLVD,,,,,,,74e2e7990f53c366
-83.9459354,41.997507,,108.5 HIAWATHA ST,,,,,,,1a17bb6f5d9f45b9
-83.9458051,42.0037876,118,W CHICAGO BLVD,,,,,,,4bd43fa0df414037
-83.9462612,42.0017884,115,W KILBUCK ST,,,,,,,a7ee6d02b58e7c90
-83.9552207,42.0008501,305,ADRIAN ST,,,,,,,065ab0bcd99fae87
-83.9461194,41.9975029,108,HIAWATHA ST,,,,,,,a3faea8ad1525dab
-83.9458676,42.0037862,120,W CHICAGO BLVD,,,,,,,b87af62a3d566928
-83.9415872,42.0018531,216,S ONEIDA ST,,,,,,,56bf313aa67f3137
-83.9503727,42.0008405,307,S UNION ST,,,,,,,c8ac77bf2a2c21ab
-83.9463034,41.9974989,110,HIAWATHA ST,,,,,,,2220cb8961f17d09
-83.9459283,42.0037848,124,W CHICAGO BLVD,,,,,,,fde3a6d08ebbfcf4
-83.9545939,42.0007798,308,ADRIAN ST,,,,,,,5ebfc4bdd397921f
-83.9428756,42.0018339,205,E KILBUCK ST,,,,,,,077c776d9aaf2a54
-83.9460028,42.0037822,128,W CHICAGO BLVD,,,,,,,cbb7769db5f1353e
-83.9388652,42.0018725,415,E KILBUCK ST,,,,,,,12d95c176d78978b
-83.9461214,42.0037676,130,W CHICAGO BLVD,,,,,,,c051d64625af8a33
-83.9472123,42.000695,311,S PEARL ST,,,,,,,8af3312b7d3f557f
-83.946374,42.003747,138,W CHICAGO BLVD,,,,,,,94a777ca81721061
-83.9466478,42.0037547,160,W CHICAGO BLVD,,,,,,,10642c5e04ebd12e
-83.9497209,42.0008217,306,S UNION ST,,,,,,,1cd79b9c20f6216c
-83.9651916,42.0038457,205,S OCCIDENTAL RD,,,,,,,1604a377a3ec8d6a
-83.9615394,42.0007341,1006,WILLOW ST,,,,,,,96cbe51b57e5cccc
-83.9463172,42.0007856,310,S PEARL ST,,,,,,,e2904173ccc4cc80
-83.9472021,42.0036656,204,W CHICAGO BLVD,,,,,,,0090bf442d0dffac
-83.9474765,42.0036056,206,W CHICAGO BLVD,,,,,,,57b09c8d59928682
-83.9445522,42.0007348,310,S EVANS ST,,,,,,,d3d6d41a736d781a
-83.9626059,42.0007838,303,CAIRNS ST,,,,,,,39bfc804cf8a615e
-83.9476653,42.0035954,208,W CHICAGO BLVD,,,,,,,b99c64f649ae0709
-83.9478616,42.0035508,210,W CHICAGO BLVD,,,,,,,5dbf105cd4bdaca0
-83.9630875,42.0006562,1109,PARK ST,,,,,,,c6e6217e2e7cbf9e
-83.9480153,42.0035517,212,W CHICAGO BLVD,,,,,,,c3238a39c3f77b17
-83.9403514,42.0005946,315,S MAUMEE ST,,,,,,,c274abf27b2497b2
-83.9481548,42.0036036,214,W CHICAGO BLVD,,,,,,,c61c6de46ddbbdc9
-83.9423743,42.0005772,217,E CUMMINS ST,,,,,,,404a9efd60a93a42
-83.9483702,42.0036548,218,W CHICAGO BLVD,,,,,,,374c6b9f4c057814
-83.9407147,42.0005865,233,E CUMMINS ST,,,,,,,bb18f2b3657545d2
-83.9488397,42.003607,304,W CHICAGO BLVD,,,,,,,c3bfad40ca9acc96
-83.9426665,42.0005682,205,E CUMMINS ST,,,,,,,747fd127035229b2
-83.9491874,42.0035336,308,W CHICAGO BLVD,,,,,,,4417941fa686feec
-83.9409822,42.0005777,231,E CUMMINS ST,,,,,,,4302bf1440fccc2a
-83.9495033,42.0035632,310,W CHICAGO BLVD,,,,,,,22a3109943c78375
-83.94293,42.0005613,203,E CUMMINS ST,,,,,,,94180c6c6141b770
-83.9497518,42.00341,312,W CHICAGO BLVD,,,,,,,93414406786d99c8
-83.9481222,42.0006737,310,S MAIDEN LANE,,,,,,,1f8e48fb1952772c
-83.9621209,42.0037794,101,CAIRNS ST,,,,,,,ebe620f75f71b6d0
-83.941228,42.0005756,229,E CUMMINS ST,,,,,,,51fd46a5381eb385
-83.9432563,42.0006715,314,S OTTAWA ST,,,,,,,51aaccb48953c1a2
-83.9579027,42.0006024,310,PARK ST,,,,,,,ed09e6292f5c5814
-83.941514,42.00057,227,E CUMMINS ST,,,,,,,f2c50b70f72988e1
-83.9612878,42.0006464,1004,WILLOW ST,,,,,,,358155f88861aeee
-83.941733,42.000564,223,E CUMMINS ST,,,,,,,1d4b7e29513019a4
-83.9419243,42.0005613,221,E CUMMINS ST,,,,,,,bf1f9cb31970a39d
-83.9421349,42.0005563,219,E CUMMINS ST,,,,,,,932bcdac696b7d88
-83.9503803,42.0006799,309,S UNION ST,,,,,,,6fbd54ac852e2f6e
-83.9364668,42.0002544,500,E CUMMINS ST,,,,,,,64733ff8b84455fc
-83.9476309,42.000488,209,W CUMMINS ST,,,,,,,e69bf0f528e1ddb1
-83.9455696,42.0006281,309,S EVANS ST,,,,,,,177a25e04defcc0c
-83.9634892,42.0006184,1116,PARK ST,,,,,,,9dbfe60d24351dd6
-83.936982,42.0005584,,DAVE WILLIAMS DR,,,,,,,437da48b63724d95
-83.9463083,42.0004892,314,S PEARL ST,,,,,,,5d011997dd41d46a
-83.9377875,41.9999637,416,E CUMMINS ST,,,,,,,9e85ac07695c7e0b
-83.9618752,42.0006224,302,CAIRNS ST,,,,,,,d3f616950deccf67
-83.9487638,42.0006399,311,S MAIDEN LANE,,,,,,,94c49ede8dedba97
-83.93668,42.0036623,107,S DIVISION ST,,,,,,,e5254e0e012adc70
-83.9504581,42.0036642,402,W CHICAGO BLVD,,,,,,,a12fb035345f265d
-83.9396528,42.0036327,106,S MAUMEE ST,,,,,,,4cf7cc4072e227a6
-83.9507639,42.0036112,406,W CHICAGO BLVD,,,,,,,73e6ef1041872d01
-83.957801,42.0037421,110,PARK ST,,,,,,,45d02afc0e8bf343
-83.9610087,42.0004837,1002,WILLOW ST,,,,,,,be4247f8c074a997
-83.9592289,41.9997489,808,PARK ST,,,,,,,4ff402f8a3b18b65
-83.9629245,42.003675,100,BELAND ST,,,,,,,e729627a5385c969
-83.9490662,42.0004565,307,W CUMMINS ST,,,,,,,8e631c7a89044d46
-83.9594865,41.9997419,810,PARK ST,,,,,,,f7117f91cd72d851
-83.9421824,42.0030673,215,E POTTAWATAMIE ST,,,,,,,e4a4340232ff979e
-83.9597441,41.9997349,812,PARK ST,,,,,,,80926feb3ef5127b
-83.9391838,41.9997956,414,S MAUMEE ST,,,,,,,681afeb41d96d4a5
-83.9598775,42.0036982,113,MAPLE ST,,,,,,,7208f04e8e3c2a9b
-83.9423939,42.003063,213,E POTTAWATAMIE ST,,,,,,,98618c315d28dbad
-83.9509639,42.0035537,408,W CHICAGO BLVD,,,,,,,59c640398adbe7da
-83.9293297,42.0015102,1072,E CHICAGO BLVD,,,,,,,a51ae1357fcf0fad
-83.9394641,42.0004346,400,E CUMMINS ST BLK,,,,,,,a37c9b2d40211750
-83.9600153,41.9997204,904,PARK ST,,,,,,,dc8c2a2f21977a43
-83.9587059,42.0005814,321,PARK ST,,,,,,,28617b70875c625a
-83.9356619,42.0031043,108,S DIVISION ST,,,,,,,81d234d45856fc8d
-83.9428181,41.9997707,408,S OTTAWA ST,,,,,,,ac0b7cf5c39624d5
-83.9643822,42.0037568,208,S OCCIDENTAL RD,,,,,,,e68e10b502f7ceab
-83.9552101,42.0006446,307,ADRIAN ST,,,,,,,3b74d943022b70c5
-83.9425963,42.0030588,211,E POTTAWATAMIE ST,,,,,,,096605bbd5958d09
-83.951122,42.0035356,410,W CHICAGO BLVD,,,,,,,fca3c39e3ba07429
-83.9590546,42.0005797,302,MAPLE ST,,,,,,,6acfd78e314e9fea
-83.9506995,42.000438,405,W CUMMINS ST,,,,,,,6dae637d7b1c7bb2
-83.9427996,42.0030551,209,E POTTAWATAMIE ST,,,,,,,d65059491074db80
-83.9497071,42.0005388,312,S UNION ST,,,,,,,94aafef9564bdc1a
-83.943002,42.0030498,207,E POTTAWATAMIE ST,,,,,,,2932be1dc0aedb45
-83.9512819,42.0035351,412,W CHICAGO BLVD,,,,,,,35c07bc981b05edd
-83.9439193,42.0004947,317,S OTTAWA ST,,,,,,,8570db4bc05d9ae7
-83.9432021,42.0030467,205,E POTTAWATAMIE ST,,,,,,,10c47aac082dea9c
-83.9603381,42.003689,104,PINE ST,,,,,,,cda7c978466c5bae
-83.959699,42.0006185,301,MAPLE ST,,,,,,,dea739391911c5d3
-83.9439872,42.003166,121,S OTTAWA ST,,,,,,,43e23bffa0d41c7d
-83.9515427,42.0036352,416,W CHICAGO BLVD,,,,,,,884ba9a4ca62a230
-83.9551848,41.9975973,507,ADRIAN ST,,,,,,,1f61cd503d06b112
-83.943244,42.0019293,214,S OTTAWA ST,,,,,,,fe5c59ba5250d4a4
-83.938137,42.0036387,106,S WYANDOTTE ST,,,,,,,060ec27040f72f6b
-83.9434197,42.0031666,122,S OTTAWA ST,,,,,,,c787a4234e0f8cfb
-83.9376106,42.0006102,502,E CUMMINS ST,,,,,,,97ae3f7e01501146
-83.9512817,41.9996794,500,PAWNEE DR,,,,,,,7316376c280b84c0
-83.9539202,42.002003,207,S DEMOCRATIC ST,,,,,,,4630037fbfaaaaf6
-83.9464864,41.9974955,112,HIAWATHA ST,,,,,,,b4a0dad083186992
-83.9522882,42.0031492,107,S VAN BUREN ST,,,,,,,ea0653bd91f3a200
-83.9603948,42.0003733,1001,PARK ST,,,,,,,1290a399ebc4fc35
-83.9521194,42.0036256,502,W CHICAGO BLVD,,,,,,,0f6180955f365e0a
-83.9405263,42.0031367,113,S MAUMEE ST,,,,,,,9eb1d9619d5714b8
-83.9470678,41.9976055,601,S PEARL ST,,,,,,,bb2a4943d57a4ea1
-83.9590452,42.0020065,212,MAPLE ST,,,,,,,86cf37bb51a683f3
-83.9634965,41.9996581,1108,PARK ST,,,,,,,6b86d46f0a873d07
-83.9514412,42.0004009,419,W CUMMINS ST,,,,,,,702d0b2294c60626
-83.9523917,42.0036209,506,W CHICAGO BLVD,,,,,,,9bf8be8a65a6c11a
-83.9665126,41.9975352,1409,WESTHAVEN BLVD,,,,,,,15027cdf3f4a1777
-83.9591057,42.0030617,126,MAPLE ST,,,,,,,515f2e2225f031a6
-83.9564379,42.0008988,205,ADRIAN ST,,,,,,,84ceb1449da332c7
-83.9640836,41.9996215,420,S OCCIDENTAL RD,,,,,,,0d2eb7d458adaefb
-83.9614521,42.0037204,102,CAIRNS ST,,,,,,,494c80d0e28757f5
-83.9516339,42.0003996,421,W CUMMINS ST,,,,,,,759c33eec515952c
-83.9597751,42.0019945,213,MAPLE ST,,,,,,,b42a7634b4f2e243
-83.9525875,42.0035118,508,W CHICAGO BLVD,,,,,,,5c3e3ae79cafded8
-83.9520534,42.0004266,503,W CUMMINS ST,,,,,,,c4b4bb668b3499e5
-83.9577773,42.0030699,715,W POTTAWATAMIE ST,,,,,,,32588da85de7bb1d
-83.9362979,41.9966371,615,MOHAWK ST,,,,,,,7b2e6ea41ae8fb00
-83.9357171,41.9986976,300,S WYANDOTTE ST BLK,,,,,,,a5a5509165103f5e
-83.9406809,42.0019179,211,S MAUMEE ST,,,,,,,16fa584dc3c6e8c6
-83.9482305,42.0019632,210,S MAIDEN LANE,,,,,,,37965cf1d639aefa
-83.9528613,42.0035071,510,W CHICAGO BLVD,,,,,,,a749a869a233afe5
-83.9606283,42.0005027,1000,WILLOW ST BLK,,,,,,,e062ff9b3c983659
-83.9667714,41.9975554,1415,WESTHAVEN BLVD,,,,,,,137a7204b5618b24
-83.9407673,42.0030632,313,E POTTAWATAMIE ST,,,,,,,391f17b2f3b98a2e
-83.9532121,42.0036246,514,W CHICAGO BLVD,,,,,,,e9f1dc57c0e5739f
-83.9369863,41.9995378,500,E CUMMINS ST,,,,,,,00ef4072004c9b6a
-83.9523063,42.0004081,505,W CUMMINS ST,,,,,,,90dca1f84e94dfb5
-83.9598423,42.0030569,125,MAPLE ST,,,,,,,264fb2c712fb0cf8
-83.9538177,42.0035729,103,S DEMOCRATIC ST,,,,,,,18b4793ce22a044b
-83.9489546,42.0017487,301,W KILBUCK ST,,,,,,,12120825f08acf73
-83.9603095,41.9996944,906,PARK ST,,,,,,,aeab44b773e20b65
-83.9331397,41.9961262,600,MOHAWK ST BLK,,,,,,,71403fa0c9224fe4
-83.9535975,41.9992325,600,W CUMMINS ST,,,,,,,c72bbab79522a57d
-83.9505849,42.0031048,109,S UNION ST,,,,,,,f6d7b0d82c877ac5
-83.954225,42.0034836,610,W CHICAGO BLVD,,,,,,,b7b92978e115f826
-83.9448251,42.0017949,210,S EVANS ST,,,,,,,53c64f4de55bc968
-83.9524902,42.0004048,507,W CUMMINS ST,,,,,,,939ec0e866bffcd9
-83.9670311,41.9975659,1421,WESTHAVEN BLVD,,,,,,,4324eddbc579a30f
-83.94628,41.9996691,408,S PEARL ST,,,,,,,19f7ffcbb3885a9b
-83.9409665,42.003059,311,E POTTAWATAMIE ST,,,,,,,379659831f6a2c1d
-83.9393542,42.0018363,409,E KILBUCK ST,,,,,,,2f21989d27b92fe2
-83.9545595,42.0034777,612,W CHICAGO BLVD,,,,,,,a1e1d19a4b2a61f1
-83.9377996,42.0005534,502,E CUMMINS ST,,,,,,,49d27f121cdb1f26
-83.9606123,41.9996863,1000,PARK ST,,,,,,,5f80d45e54069d39
-83.9648867,41.9976102,517,S OCCIDENTAL RD,,,,,,,3287a3b53a6ff21a
-83.9626158,42.0005921,305,CAIRNS ST,,,,,,,4496466ffe52e2bd
-83.9505472,42.0018713,211,S UNION ST,,,,,,,9621db801a3617d9
-83.9528279,42.0029641,511,W POTTAWATAMIE ST,,,,,,,48cf292375729d1d
-83.9528655,42.0003982,511,W CUMMINS ST,,,,,,,153b127994fa2559
-83.9672907,41.9975656,1427,WESTHAVEN BLVD,,,,,,,8a24d57c4a72e130
-83.9602972,42.0030483,905,W POTTAWATAMIE ST,,,,,,,f8bca633cf07098d
-83.9397175,42.0018286,214,S MAUMEE ST,,,,,,,6f6cb88ddd82a439
-83.9547868,42.003618,616,W CHICAGO BLVD,,,,,,,492829dd4edec351
-83.9609213,41.9996796,1002,PARK ST,,,,,,,3b0162690c6d49d9
-83.9530872,42.000395,513,W CUMMINS ST,,,,,,,fd630f3aa824b18d
-83.9531971,42.0031225,108,S DEMOCRATIC ST,,,,,,,8006ed24967856ac
-83.9609943,42.0036456,105,PINE ST,,,,,,,f3d80aaf7d275302
-83.9496209,42.0019107,210,S UNION ST,,,,,,,e4259cefd11d84bc
-83.9585784,42.0030566,125,PARK ST,,,,,,,e1dab8299cedd1bd
-83.9533594,42.0003889,515,W CUMMINS ST,,,,,,,ab41011d6f328cdf
-83.9591346,42.0035048,116,MAPLE ST,,,,,,,b801f33e46048886
-83.9586004,42.003486,117,PARK ST,,,,,,,9f3a4a29255dd875
